#Variables:
#tasmax_GFDL-ESM2M_rcp85(K):Daily Maximum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp85(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 47.6044 Latitude, -122.3139 Longitude (closest value to Latitude:47.6062, Longitude:-122.3321) "
2063-08-13,299.392548,286.616425
2063-08-14,296.892548,285.312531
2063-08-15,298.759979,287.009338
2063-08-16,299.498108,289.608673
2063-08-17,299.774811,288.023529
2063-08-18,303.140564,288.025665
2063-08-19,303.187195,288.539978
2063-08-20,299.661163,288.602051
2063-08-21,301.016998,287.151001
2063-08-22,301.352722,288.937714
2063-08-23,301.864197,289.083374
2063-08-24,302.928253,287.816498
2063-08-25,302.847992,290.482971
2063-08-26,303.071533,289.625244
2063-08-27,299.554230,285.473236
2063-08-28,296.649445,286.184570
2063-08-29,295.537506,284.332458
2063-08-30,294.482422,284.540710
2063-08-31,294.791351,284.140747
2063-09-01,296.274841,284.120941
2063-09-02,296.032837,284.214630
2063-09-03,296.299408,287.865387
2063-09-04,298.093109,288.264862
2063-09-05,298.514435,288.208130
2063-09-06,298.098969,288.401154
2063-09-07,296.907013,285.296631
2063-09-08,294.438385,284.912811
2063-09-09,294.277191,286.900299
2063-09-10,294.272949,287.874268
2063-09-11,291.758118,283.590210
2063-09-12,290.676178,286.466064
2063-09-13,288.333893,283.760101
2063-09-14,290.098785,284.489746
2063-09-15,291.703400,283.343262
2063-09-16,293.574738,284.614044
2063-09-17,293.703888,286.376465
2063-09-18,291.990417,283.476898
2063-09-19,295.570557,281.121735
2063-09-20,298.836975,284.462799
2063-09-21,298.798492,285.582703
2063-09-22,292.678619,283.964813
2063-09-23,292.752655,284.360016
2063-09-24,291.175385,284.445740
2063-09-25,291.697327,283.359589
2063-09-26,292.760071,281.971649
2063-09-27,295.576569,281.187866
2063-09-28,296.280029,283.019897
2063-09-29,297.902618,284.200928
2063-09-30,297.571594,283.214569
2063-10-01,296.281372,283.515778
2063-10-02,296.295868,282.524872
2063-10-03,294.473999,285.645386
2063-10-04,297.253754,284.494873
2063-10-05,297.089386,285.490570
2063-10-06,296.515259,285.745392
2063-10-07,290.932343,282.203033
2063-10-08,292.065155,282.481171
2063-10-09,291.107758,282.137817
2063-10-10,288.892059,281.543365
2063-10-11,292.451019,280.218018
2063-10-12,294.461273,282.582977
2063-10-13,293.625916,281.759613
2063-10-14,294.168152,277.835205
2063-10-15,293.117096,281.338013
2063-10-16,290.213776,283.328644
2063-10-17,289.723541,284.697968
2063-10-18,288.864349,288.864349
2063-10-19,288.898254,285.348175
2063-10-20,289.518829,283.458984
2063-10-21,289.305603,281.490692
2063-10-22,288.061676,283.126984
2063-10-23,289.376404,279.875214
2063-10-24,287.108765,280.384308
2063-10-25,287.638611,280.227631
2063-10-26,284.971191,281.590637
2063-10-27,287.034119,279.611694
2063-10-28,285.320038,280.110992
2063-10-29,284.985962,282.720367
2063-10-30,286.165558,277.175903
2063-10-31,284.728394,279.262909
2063-11-01,284.305634,280.232971
2063-11-02,285.114044,279.611389
2063-11-03,287.573730,280.934662
2063-11-04,288.493744,283.897430
2063-11-05,287.053650,281.147186
2063-11-06,285.570099,278.716125
2063-11-07,288.230164,279.186615
2063-11-08,289.521790,283.911957
2063-11-09,286.356201,278.543060
2063-11-10,284.064484,277.081848
2063-11-11,284.455719,279.602631
2063-11-12,288.326141,283.641846
2063-11-13,289.393829,287.968750
2063-11-14,287.311371,284.135437
2063-11-15,284.177460,281.728180
2063-11-16,284.582886,275.714935
2063-11-17,277.416321,271.352570
2063-11-18,274.642273,267.243042
2063-11-19,273.470490,262.389648
2063-11-20,275.046753,265.492004
2063-11-21,280.079712,271.462708
2063-11-22,284.542877,279.571381
2063-11-23,281.597015,276.898834
2063-11-24,279.707794,275.714264
2063-11-25,281.505341,277.027893
2063-11-26,277.834839,273.686096
2063-11-27,279.128204,273.283691
2063-11-28,277.611572,269.583588
2063-11-29,275.204437,266.462402
2063-11-30,273.341370,265.862274
2063-12-01,273.801147,265.997467
2063-12-02,275.199158,266.632263
2063-12-03,275.260712,267.933014
2063-12-04,280.010498,271.639435
2063-12-05,280.378418,275.038666
2063-12-06,280.614929,277.238251
2063-12-07,280.749634,275.538422
2063-12-08,281.921173,277.478088
2063-12-09,282.030029,279.011078
2063-12-10,279.802765,274.275787
2063-12-11,282.215820,277.709564
2063-12-12,280.139740,275.330536
2063-12-13,280.646881,277.064758
2063-12-14,281.579224,277.332611
2063-12-15,281.519592,275.084106
2063-12-16,280.763062,275.564026
2063-12-17,279.857147,274.496582
2063-12-18,280.286285,275.013672
2063-12-19,279.832367,274.608154
2063-12-20,280.600739,274.822815
2063-12-21,281.399261,274.539093
2063-12-22,282.115051,275.796722
2063-12-23,284.521393,280.386139
2063-12-24,282.594452,279.922760
2063-12-25,285.959106,278.346375
2063-12-26,281.673767,276.471954
2063-12-27,283.056183,277.157043
2063-12-28,285.070343,278.522705
2063-12-29,285.579926,280.928894
2063-12-30,285.059967,280.048035
2063-12-31,284.418121,279.034821
2064-01-01,286.609009,280.736053
2064-01-02,287.979828,282.103149
2064-01-03,288.454926,280.913574
2064-01-04,283.744720,278.080811
2064-01-05,283.741302,278.769379
2064-01-06,284.447021,280.164795
2064-01-07,285.233765,279.003815
2064-01-08,285.644165,280.359314
2064-01-09,286.004333,279.555389
2064-01-10,285.088226,279.283844
2064-01-11,282.881866,277.612823
2064-01-12,286.626984,280.157104
2064-01-13,283.963104,279.039001
2064-01-14,282.742340,277.684265
2064-01-15,281.505402,277.644684
2064-01-16,282.152679,275.611420
2064-01-17,281.303131,275.786041
2064-01-18,281.934662,278.086029
2064-01-19,283.641693,279.620544
2064-01-20,283.237000,280.919830
2064-01-21,282.919952,279.946716
2064-01-22,284.678131,278.812317
2064-01-23,283.048645,277.416931
2064-01-24,281.470367,275.801392
2064-01-25,281.933777,276.388000
2064-01-26,284.633606,277.239563
2064-01-27,285.485443,279.604004
2064-01-28,285.908569,277.810455
2064-01-29,285.410767,281.613190
2064-01-30,286.532104,281.314209
2064-01-31,287.063080,282.142395
2064-02-01,286.998352,281.717133
2064-02-02,289.515289,280.312134
2064-02-03,286.739594,279.786957
2064-02-04,286.573151,281.034485
2064-02-05,287.445099,278.592316
2064-02-06,285.111816,277.236786
2064-02-07,289.535156,283.230530
2064-02-08,288.835114,281.008331
2064-02-09,286.035004,277.113007
2064-02-10,284.933075,278.459045
2064-02-11,290.110779,283.175690
2064-02-12,290.365662,283.878510
2064-02-13,290.453735,283.154114
2064-02-14,290.568176,282.150269
2064-02-15,287.499451,280.609009
2064-02-16,287.172302,276.571777
2064-02-17,284.669647,277.702820
2064-02-18,284.164459,277.689392
2064-02-19,284.440002,276.625000
2064-02-20,283.323273,278.073914
2064-02-21,285.884186,278.423706
2064-02-22,285.028503,277.190063
2064-02-23,284.244598,279.725586
2064-02-24,284.213318,277.503784
2064-02-25,283.527405,278.649353
2064-02-26,283.230103,277.011505
2064-02-27,283.288666,276.612274
2064-02-28,283.661865,277.181244
2064-02-29,282.573792,276.670410
2064-03-01,281.485687,276.159607
2064-03-02,282.019165,276.831604
2064-03-03,284.761139,277.904083
2064-03-04,287.334717,278.401825
2064-03-05,287.208984,278.719879
2064-03-06,286.258392,278.921143
2064-03-07,286.683868,279.863831
2064-03-08,286.504974,279.189270
2064-03-09,286.658752,278.323944
2064-03-10,287.930756,278.434570
2064-03-11,287.961670,278.198700
2064-03-12,290.198029,278.770233
2064-03-13,292.203461,279.513763
2064-03-14,293.436371,281.173035
2064-03-15,292.655701,282.974243
2064-03-16,294.165405,282.790375
2064-03-17,292.910980,280.479004
2064-03-18,284.015472,277.629639
2064-03-19,284.189819,278.602356
2064-03-20,285.609344,277.398468
2064-03-21,282.717651,277.895233
2064-03-22,284.519409,279.040833
2064-03-23,288.154724,280.814728
2064-03-24,292.595947,282.206970
2064-03-25,293.767151,282.486664
2064-03-26,294.657593,282.592743
2064-03-27,295.139465,282.556183
2064-03-28,295.025269,282.287292
2064-03-29,294.879395,282.658569
2064-03-30,293.734619,282.911896
2064-03-31,293.842346,282.773712
2064-04-01,293.855194,284.284698
2064-04-02,292.490204,284.158173
2064-04-03,290.017120,282.510681
2064-04-04,288.742340,282.358795
2064-04-05,291.880981,279.840729
2064-04-06,291.944611,280.538788
2064-04-07,288.764435,282.376923
2064-04-08,288.756744,279.663910
2064-04-09,288.697754,279.394165
2064-04-10,288.271942,280.213776
2064-04-11,285.963379,280.148438
2064-04-12,287.630005,278.055634
2064-04-13,288.020111,281.614349
2064-04-14,286.595215,279.893677
2064-04-15,288.001526,280.693939
2064-04-16,288.355133,279.917816
2064-04-17,287.411621,279.533539
2064-04-18,287.781128,279.077087
2064-04-19,288.391174,279.057983
2064-04-20,289.901031,278.956726
2064-04-21,292.431854,280.413239
2064-04-22,292.928192,282.348114
2064-04-23,291.619446,280.704681
2064-04-24,288.286804,279.732544
2064-04-25,288.265320,281.907288
2064-04-26,288.886292,282.573761
2064-04-27,291.009003,281.253876
2064-04-28,291.107269,284.277893
2064-04-29,289.110962,283.943970
2064-04-30,289.358398,279.570496
2064-05-01,287.446136,279.274048
2064-05-02,284.517975,280.156769
2064-05-03,288.241791,280.402710
2064-05-04,287.679779,280.420502
2064-05-05,291.856689,282.727295
2064-05-06,295.588806,282.575104
2064-05-07,300.975739,285.943481
2064-05-08,301.107635,287.639526
2064-05-09,292.273590,283.317413
2064-05-10,295.391663,284.369720
2064-05-11,296.498444,283.698669
2064-05-12,298.176270,281.162201
2064-05-13,299.108032,284.111542
2064-05-14,302.514099,287.961426
2064-05-15,302.824005,288.616760
2064-05-16,298.060822,288.224731
2064-05-17,295.542938,287.254272
2064-05-18,295.180603,287.127167
2064-05-19,297.785431,285.590790
2064-05-20,300.276337,285.687378
2064-05-21,300.703461,286.706970
2064-05-22,300.773743,287.143250
2064-05-23,300.772186,287.371826
2064-05-24,300.339264,289.385284
2064-05-25,299.020447,286.104004
2064-05-26,296.335571,284.840210
2064-05-27,293.763062,286.294586
2064-05-28,295.560547,284.908630
2064-05-29,296.831818,284.760986
2064-05-30,297.358490,285.345612
2064-05-31,295.264954,284.864136
2064-06-01,295.054016,285.871246
2064-06-02,296.660492,285.437195
2064-06-03,296.381927,286.716736
2064-06-04,294.543976,286.107849
2064-06-05,296.649750,284.434967
2064-06-06,296.494537,287.014984
2064-06-07,294.003113,285.723511
2064-06-08,294.390381,283.034637
2064-06-09,295.277039,286.296539
2064-06-10,295.748047,287.154968
2064-06-11,295.656860,285.266571
2064-06-12,294.538269,283.384064
2064-06-13,295.033936,284.948975
2064-06-14,295.827362,285.169983
2064-06-15,296.016907,284.307373
2064-06-16,297.201569,285.317230
2064-06-17,297.129425,286.335724
2064-06-18,297.427612,287.441742
2064-06-19,298.214172,287.441620
2064-06-20,298.961395,287.501495
2064-06-21,299.997406,288.361359
2064-06-22,300.440765,288.484009
2064-06-23,301.330597,288.581421
2064-06-24,303.022430,289.364990
2064-06-25,301.967102,290.022217
2064-06-26,298.475372,289.725250
2064-06-27,301.161041,288.556000
2064-06-28,301.850464,289.275513
2064-06-29,302.112183,289.282410
2064-06-30,302.952362,288.995514
2064-07-01,303.438599,290.314789
2064-07-02,303.601196,290.843170
2064-07-03,303.974731,290.748016
2064-07-04,304.526306,290.939514
2064-07-05,304.192108,290.742889
2064-07-06,303.543274,289.464935
2064-07-07,300.726501,288.826447
2064-07-08,300.524689,288.503052
2064-07-09,300.832916,288.376862
2064-07-10,300.481232,287.924561
2064-07-11,299.244873,286.334503
2064-07-12,295.754059,284.962708
2064-07-13,295.924713,285.007996
2064-07-14,289.294922,286.369324
2064-07-15,294.480011,284.933533
2064-07-16,300.171356,285.349640
2064-07-17,302.231415,286.815765
2064-07-18,302.587280,289.149323
2064-07-19,302.638977,289.300354
2064-07-20,300.631287,290.278442
2064-07-21,300.965179,287.174683
2064-07-22,301.793976,288.265289
2064-07-23,302.046326,287.735718
2064-07-24,301.888214,286.344879
2064-07-25,301.501831,287.595459
2064-07-26,300.153015,289.180664
2064-07-27,295.286987,289.534515
2064-07-28,296.677094,286.862823
2064-07-29,292.258881,286.673340
2064-07-30,295.076904,287.109283
2064-07-31,293.021973,285.230011
2064-08-01,292.389801,284.553802
2064-08-02,292.044861,284.616211
2064-08-03,294.220428,289.137482
2064-08-04,294.307343,288.759460
2064-08-05,296.741455,289.865356
2064-08-06,295.579834,288.810242
2064-08-07,292.512329,289.891388
2064-08-08,298.848907,291.006348
2064-08-09,298.872498,290.534912
2064-08-10,300.085632,287.142151
2064-08-11,303.505493,289.149841
2064-08-12,304.029816,289.809357
2064-08-13,303.483948,289.600006
2064-08-14,301.965240,288.745148
2064-08-15,299.742920,287.659363
2064-08-16,300.396484,287.222046
2064-08-17,300.250061,288.317596
2064-08-18,300.398346,288.536865
2064-08-19,300.446167,287.662048
2064-08-20,300.282654,287.375793
2064-08-21,302.082550,288.413574
2064-08-22,302.938690,288.797882
2064-08-23,302.260101,289.073151
2064-08-24,303.227692,290.040497
2064-08-25,304.555695,291.775879
2064-08-26,304.242645,291.071411
2064-08-27,303.041229,290.586029
2064-08-28,304.057617,290.264191
2064-08-29,303.211792,290.448212
2064-08-30,301.514526,289.791870
2064-08-31,300.125031,288.058105
2064-09-01,300.268463,290.240936
2064-09-02,298.854279,290.238464
2064-09-03,296.581970,289.050018
2064-09-04,294.690796,288.368347
2064-09-05,293.570374,283.584869
2064-09-06,294.066467,284.118286
2064-09-07,294.725220,283.803009
2064-09-08,295.208313,287.309143
2064-09-09,294.093719,285.482697
2064-09-10,291.502960,283.085175
2064-09-11,291.128326,283.058594
2064-09-12,289.981079,283.979980
2064-09-13,289.670227,284.706024
2064-09-14,289.244537,284.061646
2064-09-15,289.713043,283.644653
2064-09-16,291.117401,285.289429
2064-09-17,290.850677,282.916718
2064-09-18,292.043762,282.096375
2064-09-19,293.714417,282.121216
2064-09-20,292.485138,281.690735
2064-09-21,294.690826,280.814728
2064-09-22,296.755859,281.839691
2064-09-23,299.837830,284.062378
2064-09-24,299.137665,283.279205
2064-09-25,295.682953,287.045959
2064-09-26,293.674622,283.608978
2064-09-27,291.921967,282.487610
2064-09-28,292.148071,284.901825
2064-09-29,288.753357,285.695435
2064-09-30,291.298920,284.632843
2064-10-01,294.280243,282.698822
2064-10-02,294.669067,287.183319
2064-10-03,297.054321,285.636353
2064-10-04,297.301361,285.860382
2064-10-05,297.880890,287.663818
2064-10-06,291.723022,285.078613
2064-10-07,290.991302,283.894409
2064-10-08,293.317688,286.243591
2064-10-09,290.217285,282.502197
2064-10-10,291.582550,281.149414
2064-10-11,292.766144,278.986725
2064-10-12,291.716125,282.220490
2064-10-13,286.921478,283.228210
2064-10-14,289.627655,281.875793
2064-10-15,286.433777,280.310059
2064-10-16,288.303650,280.564148
2064-10-17,287.518188,280.126007
2064-10-18,286.362518,281.344910
2064-10-19,287.827271,280.519409
2064-10-20,288.248627,281.390350
2064-10-21,289.469727,283.262329
2064-10-22,287.956635,281.917175
2064-10-23,287.568542,279.369293
2064-10-24,286.715912,281.468292
2064-10-25,286.897888,280.883850
2064-10-26,287.572235,279.350403
2064-10-27,287.354553,283.328857
2064-10-28,286.147430,282.698975
2064-10-29,288.543396,281.973541
2064-10-30,291.196472,284.954773
2064-10-31,290.593567,286.246460
2064-11-01,289.146332,282.651215
2064-11-02,285.651276,278.948914
2064-11-03,284.770935,273.942352
2064-11-04,285.137360,274.978546
2064-11-05,284.734985,275.633759
2064-11-06,283.768036,274.202698
2064-11-07,286.309814,279.239929
2064-11-08,285.957428,276.759705
2064-11-09,285.088013,278.558838
2064-11-10,286.730011,279.245514
2064-11-11,287.838013,279.683533
2064-11-12,290.960144,282.362701
2064-11-13,287.418701,283.230530
2064-11-14,288.175079,280.147430
2064-11-15,282.069611,279.305481
2064-11-16,281.905548,279.486542
2064-11-17,281.676971,278.310272
2064-11-18,282.582581,276.718140
2064-11-19,286.178528,277.793427
2064-11-20,286.648712,284.411865
2064-11-21,287.984314,279.313324
2064-11-22,288.225952,278.820770
2064-11-23,287.838959,280.132233
2064-11-24,284.526123,276.445984
2064-11-25,281.465271,275.459839
2064-11-26,278.772644,275.836792
2064-11-27,279.914276,273.438232
2064-11-28,277.471313,272.415039
2064-11-29,279.798676,273.475616
2064-11-30,280.843079,274.044281
2064-12-01,281.390564,275.482941
2064-12-02,281.726013,275.971619
2064-12-03,281.153656,275.185059
2064-12-04,281.658875,276.561340
2064-12-05,283.060333,279.101044
2064-12-06,286.794098,278.289307
2064-12-07,288.540680,279.248230
2064-12-08,284.285950,278.312408
2064-12-09,281.343658,275.194519
2064-12-10,280.141327,275.804321
2064-12-11,279.190186,275.231689
2064-12-12,282.131561,277.324219
2064-12-13,282.473785,277.335114
2064-12-14,283.054535,278.883484
2064-12-15,279.632721,276.320099
2064-12-16,280.589966,275.630676
2064-12-17,284.698334,280.836609
2064-12-18,283.051849,280.429871
2064-12-19,282.778107,278.278168
2064-12-20,287.355225,277.027374
2064-12-21,284.674988,278.782288
2064-12-22,287.132416,279.066284
2064-12-23,283.775970,277.338898
2064-12-24,282.475708,276.150269
2064-12-25,282.767395,277.608795
2064-12-26,283.169037,277.778809
2064-12-27,284.507263,278.066498
2064-12-28,286.919403,283.312988
2064-12-29,287.944611,274.924072
2064-12-30,281.159821,273.825714
2064-12-31,279.978271,274.641418
2065-01-01,281.216919,275.602722
2065-01-02,278.553711,276.849609
2065-01-03,281.333496,274.680573
2065-01-04,281.098694,274.664886
2065-01-05,283.417816,277.714783
2065-01-06,285.005463,280.346954
2065-01-07,285.233368,278.775940
2065-01-08,282.680450,275.533234
2065-01-09,282.261047,276.744751
2065-01-10,283.236694,277.829102
2065-01-11,283.044495,278.929871
2065-01-12,284.081085,278.694702
2065-01-13,282.109497,276.802277
2065-01-14,284.748871,279.608063
2065-01-15,282.684357,276.424469
2065-01-16,285.081970,277.380615
2065-01-17,285.189636,279.938721
2065-01-18,284.474884,276.399353
2065-01-19,281.980438,276.904175
2065-01-20,281.427429,278.646362
2065-01-21,282.167633,274.874756
2065-01-22,281.733398,275.673431
2065-01-23,281.108459,278.670013
2065-01-24,279.534760,278.422241
2065-01-25,280.765686,275.702576
2065-01-26,279.845551,274.014221
2065-01-27,282.877808,273.661896
2065-01-28,282.877472,279.677185
2065-01-29,280.121704,274.859558
2065-01-30,279.186707,273.443085
2065-01-31,280.222137,271.636810
2065-02-01,280.949860,274.454987
2065-02-02,280.952209,274.110504
2065-02-03,282.081909,275.197235
2065-02-04,281.395752,275.530945
2065-02-05,282.290253,273.601715
2065-02-06,280.996796,278.488525
2065-02-07,282.432434,274.735107
2065-02-08,281.848236,274.723755
2065-02-09,281.699005,276.927673
2065-02-10,282.287567,276.202026
2065-02-11,281.516113,275.656158
2065-02-12,283.006897,274.913788
2065-02-13,283.287567,276.245178
2065-02-14,282.325348,277.417358
2065-02-15,282.578278,276.791046
2065-02-16,283.416962,276.060455
2065-02-17,280.589935,274.022369
2065-02-18,283.178894,275.659515
2065-02-19,281.746674,274.053253
2065-02-20,281.235565,277.819397
2065-02-21,282.622467,278.419922
2065-02-22,283.567688,281.245178
2065-02-23,286.024536,280.554199
2065-02-24,284.628143,275.114044
2065-02-25,286.665588,277.373627
2065-02-26,286.015656,278.628204
2065-02-27,284.897400,279.679779
2065-02-28,285.232574,279.852936
2065-03-01,284.608765,277.369781
2065-03-02,283.998688,275.415680
2065-03-03,282.158020,272.796234
2065-03-04,281.701141,274.234650
2065-03-05,281.112793,273.728577
2065-03-06,280.767914,275.384552
2065-03-07,281.289520,273.022247
2065-03-08,281.069458,274.755188
2065-03-09,279.728760,275.615875
2065-03-10,278.389465,272.862885
2065-03-11,276.903229,270.247375
2065-03-12,276.029877,265.151154
2065-03-13,277.711639,264.388184
2065-03-14,277.976288,271.597656
2065-03-15,279.222198,271.639313
2065-03-16,282.325745,272.283447
2065-03-17,283.773224,272.221802
2065-03-18,283.585968,273.192749
2065-03-19,284.063171,274.596161
2065-03-20,285.037384,275.901581
2065-03-21,284.473450,274.851959
2065-03-22,283.401337,274.594727
2065-03-23,284.971069,275.848969
2065-03-24,286.792999,276.533508
2065-03-25,287.178833,280.066040
2065-03-26,285.950836,281.582245
2065-03-27,286.347626,281.466217
2065-03-28,283.902527,280.117737
2065-03-29,282.706604,278.738159
2065-03-30,283.789978,277.843811
2065-03-31,282.732605,278.659576
2065-04-01,285.437592,278.461609
2065-04-02,285.064514,278.630127
2065-04-03,284.588043,278.004822
2065-04-04,286.225250,278.928741
2065-04-05,284.705658,278.300507
2065-04-06,285.125854,277.414764
2065-04-07,284.478149,278.504883
2065-04-08,284.855133,279.027161
2065-04-09,283.339417,278.327606
2065-04-10,283.764832,278.195953
2065-04-11,283.856140,277.451263
2065-04-12,284.073303,277.911102
2065-04-13,286.705017,280.037628
2065-04-14,285.948639,277.749359
2065-04-15,286.035217,278.093781
2065-04-16,287.957703,279.359802
2065-04-17,287.416809,278.999451
2065-04-18,283.463562,278.077484
2065-04-19,283.058380,277.205414
2065-04-20,285.201141,278.929657
2065-04-21,284.710876,278.344299
2065-04-22,285.881744,279.233398
2065-04-23,286.947540,279.509674
2065-04-24,287.463226,280.284607
2065-04-25,287.627441,280.808594
2065-04-26,287.262604,283.498322
2065-04-27,286.690582,282.570099
2065-04-28,287.466125,279.421661
2065-04-29,286.457245,278.740356
2065-04-30,286.732056,278.908966
2065-05-01,286.493713,278.327484
2065-05-02,287.593048,277.966980
2065-05-03,289.981964,278.689301
2065-05-04,293.115448,279.704773
2065-05-05,293.350220,284.310760
2065-05-06,291.713715,282.504059
2065-05-07,291.646820,284.576660
2065-05-08,289.607239,283.812622
2065-05-09,288.554321,281.374573
2065-05-10,290.084381,278.192047
2065-05-11,288.514069,282.835205
2065-05-12,288.532928,281.387695
2065-05-13,287.459015,282.556152
2065-05-14,287.659149,283.614502
2065-05-15,289.307861,282.453979
2065-05-16,289.553284,282.272308
2065-05-17,289.722473,280.242706
2065-05-18,292.377136,280.962097
2065-05-19,294.841797,284.838562
2065-05-20,294.701111,286.677521
2065-05-21,290.665283,283.521545
2065-05-22,290.316742,280.230896
2065-05-23,289.546021,280.710449
2065-05-24,289.242218,280.221771
2065-05-25,292.093567,281.765472
2065-05-26,294.097137,284.652069
2065-05-27,292.784210,286.320984
2065-05-28,295.318237,283.657562
2065-05-29,300.100006,286.041565
2065-05-30,299.693756,288.627594
2065-05-31,291.015747,284.821198
2065-06-01,291.193390,280.854614
2065-06-02,291.233185,282.584839
2065-06-03,288.752167,280.876709
2065-06-04,285.434937,282.640930
2065-06-05,287.144775,282.102631
2065-06-06,287.767914,281.710602
2065-06-07,289.527649,280.959290
2065-06-08,288.753754,282.554138
2065-06-09,289.087402,284.933746
2065-06-10,289.498474,285.673584
2065-06-11,290.346405,280.745056
2065-06-12,295.701202,283.031769
2065-06-13,298.690826,285.470947
2065-06-14,299.013672,287.591339
2065-06-15,297.671631,284.739319
2065-06-16,293.484375,282.071228
2065-06-17,296.023254,284.126923
2065-06-18,295.329437,286.964661
2065-06-19,291.211975,284.307770
2065-06-20,292.467163,282.037964
2065-06-21,296.506958,284.367523
2065-06-22,300.465027,287.781464
2065-06-23,303.996338,288.553925
2065-06-24,305.462433,290.684082
2065-06-25,306.458435,291.786469
2065-06-26,305.732849,290.619598
2065-06-27,301.081818,288.291382
2065-06-28,299.228546,286.892090
2065-06-29,298.716217,286.772125
2065-06-30,299.403442,288.754364
2065-07-01,296.890106,287.663147
2065-07-02,294.723969,285.535217
2065-07-03,295.881348,284.591614
2065-07-04,297.530151,285.847839
2065-07-05,300.239288,288.266113
2065-07-06,302.645477,290.080017
2065-07-07,302.808533,290.461670
2065-07-08,302.522705,289.198547
2065-07-09,300.553467,288.748779
2065-07-10,302.059082,289.468262
2065-07-11,302.108368,288.180847
2065-07-12,300.386780,287.848114
2065-07-13,300.160950,288.707001
2065-07-14,300.637817,288.944672
2065-07-15,301.978119,289.025635
2065-07-16,301.065979,289.215668
2065-07-17,297.310791,289.410309
2065-07-18,300.221222,288.397797
2065-07-19,301.281158,290.302094
2065-07-20,304.273285,290.552490
2065-07-21,305.310516,292.214417
2065-07-22,305.785614,292.942352
2065-07-23,306.913452,293.525757
2065-07-24,307.553070,292.914581
2065-07-25,307.253082,293.410309
2065-07-26,304.536835,291.129242
2065-07-27,302.362274,290.946533
2065-07-28,303.075928,289.073730
2065-07-29,306.017639,290.280243
2065-07-30,304.687378,290.580414
2065-07-31,302.273804,288.698059
2065-08-01,300.830292,290.269012
2065-08-02,300.537231,288.219055
2065-08-03,299.140259,286.622528
2065-08-04,298.998322,286.033325
2065-08-05,299.576569,286.106995
2065-08-06,301.941620,288.187683
2065-08-07,303.113190,290.322906
2065-08-08,305.023529,290.688385
2065-08-09,306.303711,291.830048
2065-08-10,306.882843,293.016968
2065-08-11,306.774323,292.448303
2065-08-12,304.650330,291.262146
2065-08-13,300.297974,288.350922
2065-08-14,300.637512,289.017975
2065-08-15,300.313049,287.292694
2065-08-16,295.197693,283.970184
2065-08-17,297.167603,283.519592
2065-08-18,299.271118,285.497192
2065-08-19,301.148712,286.576263
2065-08-20,303.289246,289.473419
2065-08-21,305.590088,290.660187
2065-08-22,305.640137,290.199005
2065-08-23,302.223328,288.835083
2065-08-24,303.230499,290.234436
2065-08-25,303.828674,290.409882
2065-08-26,304.062714,291.265472
2065-08-27,304.339233,292.047211
2065-08-28,303.994873,291.999390
2065-08-29,303.219940,291.372528
2065-08-30,303.770264,290.388092
2065-08-31,302.418396,291.014069
2065-09-01,300.437683,291.072998
2065-09-02,299.025421,289.891541
2065-09-03,298.916504,289.720276
2065-09-04,298.262848,287.006042
2065-09-05,295.103516,286.357880
2065-09-06,292.985779,287.366089
2065-09-07,293.568329,287.409302
2065-09-08,293.180084,283.791992
2065-09-09,293.131500,284.414581
2065-09-10,293.154602,284.842194
2065-09-11,292.652222,283.810944
2065-09-12,293.312683,284.392181
2065-09-13,293.375946,286.827881
2065-09-14,293.224457,288.037140
2065-09-15,294.336121,288.614471
2065-09-16,292.675690,288.649261
2065-09-17,295.097382,288.916382
2065-09-18,297.031799,285.551422
2065-09-19,298.792786,282.694031
2065-09-20,301.012421,285.207520
2065-09-21,301.943207,287.710419
2065-09-22,299.815277,287.614258
2065-09-23,296.018646,284.827271
2065-09-24,297.012970,284.665466
2065-09-25,296.729645,284.058777
2065-09-26,297.087799,282.324921
2065-09-27,297.381531,282.572357
2065-09-28,297.889618,283.773285
2065-09-29,297.824280,284.467010
2065-09-30,298.447235,284.876801
2065-10-01,298.615784,286.346619
2065-10-02,297.796692,286.448730
2065-10-03,291.939575,283.795166
2065-10-04,289.275726,282.362183
2065-10-05,286.806793,279.451355
2065-10-06,289.469116,283.230377
2065-10-07,290.755829,283.615234
2065-10-08,289.061859,280.412384
2065-10-09,291.591034,282.864624
2065-10-10,292.116028,284.563934
2065-10-11,291.090759,280.737305
2065-10-12,292.993317,280.353241
2065-10-13,293.604919,280.189697
2065-10-14,295.027588,283.709473
2065-10-15,294.938385,287.456268
2065-10-16,292.053619,286.742706
2065-10-17,289.026428,284.925812
2065-10-18,288.103943,282.282959
2065-10-19,287.184937,279.870880
2065-10-20,287.415619,278.796204
2065-10-21,290.675720,279.688751
2065-10-22,288.095276,282.355713
2065-10-23,287.918579,280.987366
2065-10-24,287.120880,278.222076
2065-10-25,289.012482,278.861206
2065-10-26,292.205963,282.769073
2065-10-27,292.500427,283.672180
2065-10-28,289.183746,283.817566
2065-10-29,286.811462,280.570374
2065-10-30,286.292999,277.351959
2065-10-31,284.337830,280.636444
2065-11-01,286.216797,279.966858
2065-11-02,286.848389,280.467804
