#Variables:
#tasmax_GFDL-ESM2M_rcp45(K):Daily Maximum Near-Surface Air Temperature
#tasmin_GFDL-ESM2M_rcp45(K):Daily Minimum Near-Surface Air Temperature
"#Data Extracted for Average over Grid Cell w/ center: 47.6044 Latitude, -122.3139 Longitude (closest value to Latitude:47.6062, Longitude:-122.3321) "
2045-09-10,294.901337,281.155060
2045-09-11,296.074982,283.722382
2045-09-12,296.732086,283.571747
2045-09-13,298.469757,284.259155
2045-09-14,292.780975,285.436371
2045-09-15,290.831299,288.211060
2045-09-16,294.344238,289.629639
2045-09-17,296.325684,289.653564
2045-09-18,299.438843,287.709961
2045-09-19,302.735962,287.859772
2045-09-20,302.476044,289.970215
2045-09-21,301.447876,288.915894
2045-09-22,298.979065,288.835785
2045-09-23,299.113617,289.420319
2045-09-24,301.450836,288.906403
2045-09-25,299.401428,288.119629
2045-09-26,296.814392,288.554840
2045-09-27,298.608551,284.641174
2045-09-28,297.374725,285.101532
2045-09-29,296.132904,285.218048
2045-09-30,294.693024,281.015839
2045-10-01,298.164307,284.869537
2045-10-02,297.637909,286.593170
2045-10-03,293.396790,286.101715
2045-10-04,295.390289,286.906158
2045-10-05,289.680542,284.187286
2045-10-06,289.923431,284.175049
2045-10-07,289.966644,282.273376
2045-10-08,290.956299,284.832520
2045-10-09,291.049438,285.217560
2045-10-10,292.470551,284.234467
2045-10-11,293.220062,282.048157
2045-10-12,293.804474,280.919403
2045-10-13,293.072876,280.090607
2045-10-14,292.947174,281.320221
2045-10-15,292.914490,279.568390
2045-10-16,291.267914,281.950073
2045-10-17,289.438660,283.887421
2045-10-18,288.806366,280.384064
2045-10-19,288.294342,281.020477
2045-10-20,287.372375,280.450043
2045-10-21,286.054565,276.019470
2045-10-22,285.961487,280.405121
2045-10-23,288.217438,281.042236
2045-10-24,286.937378,282.533600
2045-10-25,286.656708,278.492554
2045-10-26,286.522675,284.611694
2045-10-27,288.739319,283.413757
2045-10-28,286.968018,281.590729
2045-10-29,284.879761,277.981781
2045-10-30,284.403656,274.946136
2045-10-31,278.544098,272.172394
2045-11-01,279.990784,273.259644
2045-11-02,281.424927,272.723633
2045-11-03,284.317505,277.116425
2045-11-04,285.367249,280.388062
2045-11-05,284.981750,279.422821
2045-11-06,284.975281,279.032379
2045-11-07,284.677002,278.518768
2045-11-08,285.725281,279.633331
2045-11-09,284.247223,279.995483
2045-11-10,282.032990,278.581970
2045-11-11,281.996582,278.593689
2045-11-12,282.719971,278.635193
2045-11-13,282.950256,278.161804
2045-11-14,282.087067,277.517029
2045-11-15,281.050476,277.206329
2045-11-16,281.882690,274.406525
2045-11-17,284.331604,277.978149
2045-11-18,285.525970,279.029999
2045-11-19,283.384399,278.629059
2045-11-20,283.070282,275.819275
2045-11-21,281.055817,274.597992
2045-11-22,281.293854,274.723694
2045-11-23,281.051697,274.658630
2045-11-24,280.629181,273.693359
2045-11-25,281.743988,275.233887
2045-11-26,283.812073,278.142334
2045-11-27,283.786621,278.174896
2045-11-28,282.756592,278.103119
2045-11-29,282.291748,276.234589
2045-11-30,281.920288,274.318512
2045-12-01,281.873596,274.840973
2045-12-02,282.519135,276.026581
2045-12-03,281.010132,277.979218
2045-12-04,281.158447,275.569794
2045-12-05,281.145691,276.054749
2045-12-06,279.411804,276.681641
2045-12-07,279.858002,276.081390
2045-12-08,281.475677,276.133667
2045-12-09,279.215668,274.479370
2045-12-10,278.547974,271.942169
2045-12-11,279.057251,272.717621
2045-12-12,279.436127,275.327850
2045-12-13,280.965363,274.835205
2045-12-14,280.605896,274.690460
2045-12-15,281.413849,274.114166
2045-12-16,281.770294,276.410492
2045-12-17,281.610168,276.371246
2045-12-18,281.491425,275.441986
2045-12-19,276.228210,272.795593
2045-12-20,278.231415,274.039215
2045-12-21,280.963379,274.927277
2045-12-22,280.449036,276.510284
2045-12-23,279.056000,272.842865
2045-12-24,279.209137,275.798767
2045-12-25,278.694763,273.542358
2045-12-26,278.694122,273.969604
2045-12-27,277.985260,271.528259
2045-12-28,276.957855,270.633789
2045-12-29,277.006989,270.887421
2045-12-30,278.140503,273.189117
2045-12-31,280.394714,275.566254
2046-01-01,284.932526,279.521210
2046-01-02,284.674042,279.418427
2046-01-03,282.755005,277.382416
2046-01-04,282.160248,277.395966
2046-01-05,281.231079,277.774567
2046-01-06,283.828125,278.277100
2046-01-07,283.809143,280.543396
2046-01-08,282.332275,274.537201
2046-01-09,287.209839,279.732208
2046-01-10,287.202240,277.646606
2046-01-11,281.361023,275.746979
2046-01-12,284.441254,276.778412
2046-01-13,277.147461,274.889069
2046-01-14,279.403839,273.320953
2046-01-15,277.825623,272.173889
2046-01-16,277.713531,271.484070
2046-01-17,277.989716,272.032227
2046-01-18,278.338470,272.898132
2046-01-19,279.861359,273.417938
2046-01-20,281.745758,273.832062
2046-01-21,281.629944,276.449493
2046-01-22,279.869537,274.829163
2046-01-23,278.388275,271.258301
2046-01-24,278.350403,271.961578
2046-01-25,279.044342,275.876434
2046-01-26,280.433838,275.416382
2046-01-27,279.679382,268.394928
2046-01-28,276.509125,265.247437
2046-01-29,274.541290,266.922455
2046-01-30,274.581970,265.346588
2046-01-31,274.309662,265.736603
2046-02-01,275.015656,265.420746
2046-02-02,274.159180,265.362000
2046-02-03,274.038269,265.273834
2046-02-04,276.337952,266.779785
2046-02-05,280.877777,270.716431
2046-02-06,281.279816,274.669800
2046-02-07,277.839905,274.963623
2046-02-08,282.549103,276.801636
2046-02-09,281.396942,275.105316
2046-02-10,281.737152,275.056671
2046-02-11,282.270081,275.455170
2046-02-12,282.434082,275.281067
2046-02-13,281.285553,274.637512
2046-02-14,281.072754,274.799255
2046-02-15,281.746216,274.667450
2046-02-16,280.512573,271.819946
2046-02-17,281.144348,271.805145
2046-02-18,281.555786,271.120239
2046-02-19,281.573975,274.099670
2046-02-20,282.983002,278.067291
2046-02-21,282.264069,278.909882
2046-02-22,279.536469,278.485107
2046-02-23,281.434265,277.903870
2046-02-24,282.983582,276.167542
2046-02-25,280.984894,277.322723
2046-02-26,283.167053,276.705414
2046-02-27,282.927856,275.371033
2046-02-28,283.007507,277.686401
2046-03-01,282.217194,277.007202
2046-03-02,284.653320,277.139252
2046-03-03,284.832733,276.761414
2046-03-04,284.183411,277.936310
2046-03-05,285.170135,277.858246
2046-03-06,285.003174,277.886658
2046-03-07,285.034546,277.363281
2046-03-08,285.141479,278.104797
2046-03-09,285.013641,277.024048
2046-03-10,284.769409,277.565643
2046-03-11,284.681366,277.462372
2046-03-12,282.951569,277.455322
2046-03-13,284.703247,277.852905
2046-03-14,283.836395,277.365143
2046-03-15,283.551392,277.498810
2046-03-16,283.839111,274.120331
2046-03-17,280.777710,277.532562
2046-03-18,281.600739,277.132294
2046-03-19,284.248474,277.843719
2046-03-20,283.749573,276.153687
2046-03-21,279.515472,276.000366
2046-03-22,282.563812,275.610870
2046-03-23,283.653442,276.217194
2046-03-24,283.757812,276.952698
2046-03-25,283.515045,277.719025
2046-03-26,285.144775,277.449829
2046-03-27,284.791107,277.511932
2046-03-28,283.872894,277.050842
2046-03-29,283.198456,275.991241
2046-03-30,282.589813,273.063538
2046-03-31,280.653076,274.926239
2046-04-01,282.745728,275.929291
2046-04-02,284.242462,276.412354
2046-04-03,284.060303,274.701019
2046-04-04,284.021515,277.929474
2046-04-05,283.425659,276.415863
2046-04-06,284.306122,278.374786
2046-04-07,284.209167,276.461029
2046-04-08,284.153931,278.612427
2046-04-09,285.196960,277.836853
2046-04-10,283.926514,275.241913
2046-04-11,283.798798,276.088287
2046-04-12,283.876129,275.474457
2046-04-13,284.463959,277.119354
2046-04-14,284.530487,277.133301
2046-04-15,286.997559,277.316650
2046-04-16,286.391052,278.406708
2046-04-17,286.840179,278.700653
2046-04-18,286.625732,279.449219
2046-04-19,285.672211,278.494629
2046-04-20,282.405548,278.548645
2046-04-21,283.708984,277.316406
2046-04-22,289.790497,278.905609
2046-04-23,290.851837,280.136566
2046-04-24,290.806732,281.894043
2046-04-25,287.886963,279.898529
2046-04-26,287.937286,279.413879
2046-04-27,286.962891,278.253357
2046-04-28,287.729431,280.086273
2046-04-29,288.749176,280.014648
2046-04-30,289.624847,280.432190
2046-05-01,289.484344,281.547577
2046-05-02,289.182373,282.785034
2046-05-03,288.837616,281.989746
2046-05-04,293.070557,280.435699
2046-05-05,293.208588,281.171783
2046-05-06,292.505676,278.278992
2046-05-07,290.969910,278.363159
2046-05-08,291.593781,279.382141
2046-05-09,292.606842,280.214325
2046-05-10,293.830811,279.907379
2046-05-11,293.989471,283.654968
2046-05-12,286.773804,281.600616
2046-05-13,288.831146,282.174133
2046-05-14,287.202026,280.982788
2046-05-15,286.080048,277.520691
2046-05-16,288.190063,279.237183
2046-05-17,286.940521,278.444000
2046-05-18,286.162994,283.280365
2046-05-19,286.134735,283.332520
2046-05-20,288.697784,280.426208
2046-05-21,287.763733,279.459076
2046-05-22,290.330688,279.460358
2046-05-23,295.468536,281.704437
2046-05-24,298.091003,285.896698
2046-05-25,298.049683,284.929230
2046-05-26,292.203613,283.857635
2046-05-27,290.683441,283.206665
2046-05-28,291.276520,281.768707
2046-05-29,290.934357,282.367706
2046-05-30,291.349670,282.859497
2046-05-31,290.156433,283.123840
2046-06-01,288.361328,281.365631
2046-06-02,287.754456,278.668732
2046-06-03,291.538300,282.392151
2046-06-04,293.331970,280.672241
2046-06-05,291.793243,285.719696
2046-06-06,290.509308,283.229553
2046-06-07,284.870453,284.159088
2046-06-08,289.585510,282.840118
2046-06-09,293.323242,284.673248
2046-06-10,292.663879,285.650940
2046-06-11,292.269897,280.321747
2046-06-12,294.635162,284.313629
2046-06-13,295.655090,285.168335
2046-06-14,296.234894,286.195099
2046-06-15,294.907135,284.660919
2046-06-16,295.062988,284.474792
2046-06-17,293.250549,285.243713
2046-06-18,291.762756,282.902069
2046-06-19,292.095581,282.510010
2046-06-20,295.659393,283.338928
2046-06-21,298.027222,286.335693
2046-06-22,298.660950,286.853851
2046-06-23,295.510468,286.446625
2046-06-24,293.168304,285.084442
2046-06-25,291.963196,282.319427
2046-06-26,292.680908,282.318298
2046-06-27,292.605743,284.601837
2046-06-28,294.997742,285.261902
2046-06-29,295.391296,287.270325
2046-06-30,295.229004,287.936707
2046-07-01,295.042389,289.872559
2046-07-02,290.803741,285.828430
2046-07-03,290.668701,284.073792
2046-07-04,290.719788,284.762421
2046-07-05,290.040955,281.077087
2046-07-06,294.970642,282.511993
2046-07-07,297.999847,284.273651
2046-07-08,299.223083,289.138000
2046-07-09,299.394684,287.811310
2046-07-10,296.597900,284.096283
2046-07-11,295.362488,284.002533
2046-07-12,296.654144,285.671295
2046-07-13,296.498627,285.904144
2046-07-14,293.811920,286.216888
2046-07-15,289.468567,285.671997
2046-07-16,293.721222,286.974426
2046-07-17,293.512573,283.571655
2046-07-18,294.855103,284.986267
2046-07-19,296.904968,284.221649
2046-07-20,297.286407,284.049805
2046-07-21,299.462555,285.641327
2046-07-22,301.690033,287.733673
2046-07-23,301.439819,288.570984
2046-07-24,299.210205,286.993134
2046-07-25,298.995636,285.866516
2046-07-26,299.220215,286.235016
2046-07-27,298.980042,285.593750
2046-07-28,298.783447,285.165497
2046-07-29,299.391754,284.835449
2046-07-30,299.697571,285.831116
2046-07-31,302.228546,287.165070
2046-08-01,302.215363,288.081055
2046-08-02,302.111603,287.252197
2046-08-03,302.626556,288.581085
2046-08-04,302.232941,287.804474
2046-08-05,301.823029,290.924957
2046-08-06,300.499786,288.265564
2046-08-07,292.587616,286.385986
2046-08-08,293.379852,287.381317
2046-08-09,294.656250,285.950867
2046-08-10,297.794373,285.127258
2046-08-11,298.048004,286.951874
2046-08-12,297.472534,284.411652
2046-08-13,295.954742,287.772308
2046-08-14,294.816833,287.039642
2046-08-15,294.657410,283.066803
2046-08-16,294.752563,282.626770
2046-08-17,295.475067,281.483093
2046-08-18,296.939178,283.906189
2046-08-19,299.138062,286.040863
2046-08-20,301.326355,288.578674
2046-08-21,302.587433,289.095612
2046-08-22,302.462891,288.704895
2046-08-23,301.684753,288.579437
2046-08-24,300.055328,289.242889
2046-08-25,297.319061,283.067932
2046-08-26,297.891083,283.662415
2046-08-27,297.405365,286.010834
2046-08-28,294.871857,282.618561
2046-08-29,292.856995,281.592682
2046-08-30,294.621307,280.554993
2046-08-31,296.909668,282.497620
2046-09-01,297.387939,285.026489
2046-09-02,296.941315,285.667267
2046-09-03,296.924561,284.662018
2046-09-04,296.207184,284.846893
2046-09-05,296.968231,285.525208
2046-09-06,296.940460,285.184692
2046-09-07,296.888214,285.785645
2046-09-08,296.934082,285.629456
2046-09-09,292.697784,285.258972
2046-09-10,293.044617,284.701294
2046-09-11,292.196655,286.548279
2046-09-12,294.975403,286.245056
2046-09-13,298.802887,284.143402
2046-09-14,298.528778,285.049377
2046-09-15,298.928864,285.659027
2046-09-16,300.622253,286.489014
2046-09-17,300.877716,287.291290
2046-09-18,299.929657,285.493683
2046-09-19,296.506287,283.871490
2046-09-20,295.222351,282.400574
2046-09-21,295.392059,282.826843
2046-09-22,289.201660,284.016815
2046-09-23,289.239258,282.268829
2046-09-24,288.918457,282.985443
2046-09-25,290.099243,280.895447
2046-09-26,290.300323,280.889557
2046-09-27,291.495728,280.219147
2046-09-28,293.444489,280.306000
2046-09-29,295.402405,281.711029
2046-09-30,295.689819,282.714630
2046-10-01,295.785858,282.548370
2046-10-02,295.799713,284.689819
2046-10-03,297.046051,283.880890
2046-10-04,296.270020,284.490631
2046-10-05,291.473724,283.154266
2046-10-06,295.427521,285.745514
2046-10-07,295.382599,286.245575
2046-10-08,295.441132,285.859772
2046-10-09,292.609192,283.347473
2046-10-10,288.404846,283.677643
2046-10-11,288.157257,280.123322
2046-10-12,288.885590,282.714935
2046-10-13,288.956879,280.454895
2046-10-14,289.899445,280.824615
2046-10-15,289.791290,282.898346
2046-10-16,287.989136,278.573730
2046-10-17,286.286621,278.493164
2046-10-18,287.649384,281.157623
2046-10-19,287.992126,281.807098
2046-10-20,287.811584,283.586304
2046-10-21,287.297089,281.318115
2046-10-22,287.925507,283.027802
2046-10-23,287.481995,281.703949
2046-10-24,286.849121,280.696899
2046-10-25,288.240814,280.500458
2046-10-26,287.999969,281.480621
2046-10-27,287.800720,282.021881
2046-10-28,287.567932,283.814484
2046-10-29,287.339447,282.997345
2046-10-30,286.912231,283.422150
2046-10-31,289.995605,283.540863
2046-11-01,289.533691,285.374573
2046-11-02,289.819061,280.822174
2046-11-03,284.977875,281.458923
2046-11-04,284.713501,277.684235
2046-11-05,285.935120,279.563080
2046-11-06,286.093018,281.856201
2046-11-07,284.970978,275.277435
2046-11-08,285.250305,276.687286
2046-11-09,284.311066,279.571075
2046-11-10,282.747589,277.437561
2046-11-11,283.915894,274.892853
2046-11-12,284.905670,276.777618
2046-11-13,286.739319,278.815155
2046-11-14,285.138275,280.899414
2046-11-15,284.176300,275.025421
2046-11-16,282.208954,274.857666
2046-11-17,284.496643,277.716492
2046-11-18,285.526093,278.922668
2046-11-19,285.769836,280.033630
2046-11-20,286.240631,281.789978
2046-11-21,283.757996,279.789551
2046-11-22,285.367249,279.261261
2046-11-23,283.655731,278.567596
2046-11-24,280.968048,277.673218
2046-11-25,283.749603,277.592804
2046-11-26,283.359589,280.308075
2046-11-27,284.013184,279.548187
2046-11-28,287.514435,278.336304
2046-11-29,280.870880,274.589447
2046-11-30,282.382202,276.043884
2046-12-01,283.975189,276.759888
2046-12-02,283.676392,278.369080
2046-12-03,281.876678,275.390564
2046-12-04,281.098663,275.225677
2046-12-05,280.631012,276.883118
2046-12-06,281.221558,275.158844
2046-12-07,279.186523,273.784149
2046-12-08,280.969269,274.712708
2046-12-09,279.384766,272.681885
2046-12-10,279.063690,272.472687
2046-12-11,280.866882,276.582733
2046-12-12,281.790710,276.520996
2046-12-13,280.828094,274.458160
2046-12-14,282.038910,275.962555
2046-12-15,281.798004,275.965820
2046-12-16,280.140503,273.081207
2046-12-17,282.561462,273.885681
2046-12-18,277.702423,271.584869
2046-12-19,276.737579,271.211639
2046-12-20,278.006439,272.362671
2046-12-21,279.937256,273.374176
2046-12-22,281.135620,276.325775
2046-12-23,280.691467,276.747131
2046-12-24,280.851135,273.690613
2046-12-25,280.438965,272.781555
2046-12-26,273.676270,263.007050
2046-12-27,266.004333,258.411743
2046-12-28,266.334961,258.224487
2046-12-29,275.892883,260.444427
2046-12-30,274.407684,263.504730
2046-12-31,265.805969,258.274475
2047-01-01,276.416504,267.615082
2047-01-02,277.842804,269.737915
2047-01-03,280.168823,272.886841
2047-01-04,279.393677,273.353943
2047-01-05,279.447906,269.611023
2047-01-06,273.534058,267.911835
2047-01-07,271.815948,268.252258
2047-01-08,272.598816,266.869293
2047-01-09,276.252960,269.436859
2047-01-10,279.170135,273.042236
2047-01-11,281.168121,275.944885
2047-01-12,282.675018,278.434357
2047-01-13,284.224579,277.806641
2047-01-14,284.667908,278.194122
2047-01-15,282.432007,278.495880
2047-01-16,281.558258,276.583954
2047-01-17,281.280670,274.629761
2047-01-18,279.179169,273.429016
2047-01-19,282.190460,276.582428
2047-01-20,283.627869,276.979340
2047-01-21,283.404358,276.587830
2047-01-22,282.306030,278.144775
2047-01-23,284.973236,281.265961
2047-01-24,282.865936,278.578827
2047-01-25,282.078064,274.699860
2047-01-26,281.304321,275.341888
2047-01-27,281.152985,277.800140
2047-01-28,281.618530,275.642212
2047-01-29,282.443390,276.423920
2047-01-30,283.169617,275.519623
2047-01-31,283.162292,273.907593
2047-02-01,283.186279,276.328491
2047-02-02,284.291687,277.464142
2047-02-03,283.147766,278.031921
2047-02-04,284.514679,279.528442
2047-02-05,283.930328,276.649567
2047-02-06,284.711212,277.621613
2047-02-07,285.232697,279.125153
2047-02-08,285.364990,277.574158
2047-02-09,285.084106,277.794250
2047-02-10,282.353912,278.395203
2047-02-11,283.183075,278.149323
2047-02-12,280.579559,277.883789
2047-02-13,285.855530,278.466461
2047-02-14,286.400116,282.604309
2047-02-15,293.164276,281.557709
2047-02-16,293.086151,282.701904
2047-02-17,293.941864,283.082794
2047-02-18,291.648834,281.952057
2047-02-19,292.707153,286.969696
2047-02-20,289.551910,284.001373
2047-02-21,286.109650,279.209045
2047-02-22,285.585876,277.046021
2047-02-23,287.461212,279.991455
2047-02-24,287.396759,277.318390
2047-02-25,290.346649,277.958038
2047-02-26,291.461334,278.345276
2047-02-27,291.717651,280.805420
2047-02-28,292.791199,285.265259
2047-03-01,295.409637,286.969055
2047-03-02,294.208923,287.944580
2047-03-03,292.841522,282.777435
2047-03-04,293.840881,280.411346
2047-03-05,292.672302,281.962646
2047-03-06,293.155670,280.486816
2047-03-07,292.828949,279.925995
2047-03-08,293.272125,280.975922
2047-03-09,293.214294,282.799469
2047-03-10,292.891937,284.704163
2047-03-11,293.178253,283.289459
2047-03-12,293.439758,279.486969
2047-03-13,284.790833,278.665436
2047-03-14,286.757843,280.599976
2047-03-15,288.185150,283.460052
2047-03-16,288.176727,280.877167
2047-03-17,286.151337,278.234589
2047-03-18,285.610870,277.775940
2047-03-19,286.145630,277.398010
2047-03-20,286.027344,277.605377
2047-03-21,287.436798,278.747955
2047-03-22,287.196899,278.835297
2047-03-23,286.603424,278.558502
2047-03-24,286.637268,277.756622
2047-03-25,285.882599,277.834900
2047-03-26,284.042419,277.744659
2047-03-27,288.018829,278.759583
2047-03-28,291.506439,282.356537
2047-03-29,293.393646,283.847656
2047-03-30,294.582886,284.529633
2047-03-31,294.538605,283.536804
2047-04-01,289.944031,282.090912
2047-04-02,289.121552,279.982635
2047-04-03,286.539337,278.125549
2047-04-04,288.009674,279.866302
2047-04-05,288.056152,283.214294
2047-04-06,286.592285,276.417084
2047-04-07,284.020660,276.890594
2047-04-08,284.729828,276.514648
2047-04-09,288.014252,276.464172
2047-04-10,292.488831,278.636597
2047-04-11,294.053680,280.979736
2047-04-12,298.278351,283.806152
2047-04-13,299.085236,287.995514
2047-04-14,295.025482,285.980927
2047-04-15,291.328430,285.970062
2047-04-16,292.187225,284.178467
2047-04-17,293.603851,282.823822
2047-04-18,292.500336,284.664978
2047-04-19,291.800049,282.693817
2047-04-20,289.995056,283.512543
2047-04-21,291.337799,282.748962
2047-04-22,293.240143,284.670166
2047-04-23,292.092407,284.852020
2047-04-24,290.998779,281.417969
2047-04-25,288.696991,281.671509
2047-04-26,286.151917,282.255341
2047-04-27,286.944305,280.259369
2047-04-28,290.349365,280.821991
2047-04-29,290.506622,282.779510
2047-04-30,292.346680,281.755310
2047-05-01,291.646088,283.585815
2047-05-02,288.905579,282.028809
2047-05-03,289.498108,282.980896
2047-05-04,288.467865,282.305054
2047-05-05,287.955963,281.706512
2047-05-06,289.371704,280.037964
2047-05-07,287.922913,283.167694
2047-05-08,288.449890,283.618744
2047-05-09,288.891632,281.811737
2047-05-10,291.177795,282.548370
2047-05-11,296.567078,286.515045
2047-05-12,291.307404,285.469147
2047-05-13,293.652313,286.304169
2047-05-14,293.679535,285.628540
2047-05-15,290.029510,283.486450
2047-05-16,293.027802,282.762421
2047-05-17,292.980896,283.961609
2047-05-18,293.897095,284.280975
2047-05-19,296.526825,285.339844
2047-05-20,297.145477,287.146362
2047-05-21,291.491150,283.851410
2047-05-22,293.101105,284.212372
2047-05-23,297.221405,284.794769
2047-05-24,295.928467,288.110138
2047-05-25,293.604462,287.342712
2047-05-26,298.291016,288.049835
2047-05-27,292.959564,285.619232
2047-05-28,292.606903,285.193726
2047-05-29,288.065094,282.979492
2047-05-30,293.380859,283.063385
2047-05-31,291.302032,285.037537
2047-06-01,290.423187,283.328979
2047-06-02,288.880859,282.597198
2047-06-03,287.056915,283.765472
2047-06-04,292.560303,283.215790
2047-06-05,294.694397,285.457275
2047-06-06,291.724457,285.226440
2047-06-07,289.660889,286.729797
2047-06-08,293.075867,285.676575
2047-06-09,290.894623,286.547241
2047-06-10,288.280731,285.287323
2047-06-11,289.258301,282.753174
2047-06-12,287.750580,283.790161
2047-06-13,289.760010,283.258972
2047-06-14,291.385376,284.851654
2047-06-15,290.617432,283.214691
2047-06-16,292.893311,282.848389
2047-06-17,294.165253,282.560577
2047-06-18,294.473541,286.416168
2047-06-19,289.985352,283.295258
2047-06-20,291.622833,283.303192
2047-06-21,293.529175,284.828857
2047-06-22,293.613037,283.912018
2047-06-23,290.833008,284.487457
2047-06-24,289.755859,280.307526
2047-06-25,290.327057,281.266052
2047-06-26,291.760864,279.761017
2047-06-27,293.619781,282.467285
2047-06-28,295.111511,286.002991
2047-06-29,295.103027,284.845856
2047-06-30,294.911591,284.240692
2047-07-01,294.948029,284.077637
2047-07-02,294.574646,284.246124
2047-07-03,291.706055,282.561737
2047-07-04,292.385956,282.826569
2047-07-05,295.091370,282.855255
2047-07-06,296.033600,285.014465
2047-07-07,297.495575,286.581970
2047-07-08,298.538696,287.111420
2047-07-09,299.394196,287.389404
2047-07-10,298.342712,287.650818
2047-07-11,295.621887,287.956726
2047-07-12,296.605621,286.542084
2047-07-13,298.351898,287.453735
2047-07-14,298.901001,286.715149
2047-07-15,301.398376,289.310089
2047-07-16,302.517944,291.393005
2047-07-17,302.034943,290.295380
2047-07-18,303.509338,290.395538
2047-07-19,298.713989,289.920044
2047-07-20,300.892059,289.930450
2047-07-21,299.908234,290.207397
2047-07-22,297.488892,289.081299
2047-07-23,297.944672,287.529999
2047-07-24,297.378113,288.045593
2047-07-25,296.024048,287.729706
2047-07-26,297.234955,287.916199
2047-07-27,297.316589,287.091492
2047-07-28,298.894470,286.706696
2047-07-29,297.149353,287.042938
2047-07-30,294.800659,287.288971
2047-07-31,294.435974,287.621765
2047-08-01,294.186188,287.855103
2047-08-02,294.824280,287.287476
2047-08-03,296.072449,286.875854
2047-08-04,297.637573,286.586578
2047-08-05,298.548187,286.262909
2047-08-06,299.406952,287.618164
2047-08-07,299.383362,288.667297
2047-08-08,299.092712,287.068787
2047-08-09,297.166290,285.957001
2047-08-10,297.457092,288.150269
2047-08-11,297.357025,287.536255
2047-08-12,295.830902,287.950134
2047-08-13,293.112000,288.407135
2047-08-14,292.031647,287.999054
2047-08-15,293.317474,286.013580
2047-08-16,293.090973,287.503937
2047-08-17,292.422211,286.413696
2047-08-18,292.742859,286.462189
2047-08-19,294.938751,285.987976
2047-08-20,294.133087,288.486237
2047-08-21,295.906708,289.074188
2047-08-22,295.772339,285.216125
2047-08-23,295.494019,284.550537
2047-08-24,295.628662,285.268677
2047-08-25,295.647400,288.040222
2047-08-26,294.369415,287.114777
2047-08-27,296.108734,282.974182
2047-08-28,297.529602,286.796356
2047-08-29,296.208282,285.672089
2047-08-30,296.305878,285.703400
2047-08-31,296.158539,285.891449
2047-09-01,295.857361,286.400024
2047-09-02,295.264832,285.492371
2047-09-03,295.155518,286.953979
2047-09-04,294.158539,286.751099
2047-09-05,293.532379,282.686096
2047-09-06,295.019135,283.845490
2047-09-07,295.867523,285.196045
2047-09-08,294.601898,285.204041
2047-09-09,295.312897,283.093262
2047-09-10,297.322388,285.082367
2047-09-11,296.777283,285.537079
2047-09-12,292.536255,281.181458
2047-09-13,295.579224,280.967865
2047-09-14,295.111115,283.045441
2047-09-15,292.105133,281.139313
2047-09-16,290.755493,284.314056
2047-09-17,288.754425,283.408051
2047-09-18,287.992645,283.021759
2047-09-19,287.085175,281.134491
2047-09-20,286.657318,279.482849
2047-09-21,291.944122,284.475830
2047-09-22,294.229828,286.564423
2047-09-23,294.243561,282.551636
2047-09-24,291.762665,282.252472
2047-09-25,289.754456,278.577026
2047-09-26,287.295532,278.679871
2047-09-27,287.328796,278.509216
2047-09-28,285.265778,276.901337
2047-09-29,286.383667,275.223053
2047-09-30,285.869995,276.879883
2047-10-01,286.338593,282.449768
2047-10-02,287.258881,282.256744
2047-10-03,289.376862,281.510712
2047-10-04,286.987152,282.994110
2047-10-05,284.622955,281.241852
2047-10-06,287.369110,281.501495
2047-10-07,285.863617,280.255707
2047-10-08,287.809296,283.813629
2047-10-09,289.527069,283.509766
2047-10-10,287.698669,281.237701
2047-10-11,287.692322,281.716736
2047-10-12,286.892639,280.539520
2047-10-13,286.666229,280.364410
2047-10-14,286.994568,278.957336
2047-10-15,286.749023,281.164948
2047-10-16,288.313568,277.348572
2047-10-17,290.607971,278.140472
2047-10-18,292.407623,280.078979
2047-10-19,292.297180,279.974213
2047-10-20,292.242767,276.488495
2047-10-21,291.315704,276.461639
2047-10-22,287.215118,280.352081
2047-10-23,287.110535,279.605682
2047-10-24,286.676666,275.332825
2047-10-25,285.956390,275.551056
2047-10-26,285.356049,274.619141
2047-10-27,283.259918,273.076294
2047-10-28,282.711365,271.284943
2047-10-29,284.586487,276.126923
2047-10-30,287.765991,280.890259
2047-10-31,286.369568,281.103760
2047-11-01,285.844543,280.357300
2047-11-02,285.679169,282.226440
2047-11-03,286.324829,281.453674
2047-11-04,286.567505,280.361511
2047-11-05,285.075378,281.178894
2047-11-06,284.943237,279.665680
2047-11-07,283.784241,280.322998
2047-11-08,283.968689,280.984955
2047-11-09,284.215912,280.442383
2047-11-10,284.253418,278.723206
2047-11-11,283.404907,276.781891
2047-11-12,282.631195,276.878174
2047-11-13,283.961060,278.702637
2047-11-14,283.203033,279.697449
2047-11-15,284.200836,279.632965
2047-11-16,282.148865,278.330353
2047-11-17,282.160980,278.627350
2047-11-18,281.442413,276.052612
2047-11-19,283.622711,279.334229
2047-11-20,283.747437,277.595886
2047-11-21,282.904907,277.272827
2047-11-22,283.201324,278.743927
2047-11-23,283.765594,278.139069
2047-11-24,283.195709,279.728485
2047-11-25,284.286621,281.181641
2047-11-26,284.669128,281.079681
2047-11-27,287.028900,279.505707
2047-11-28,284.188690,279.397186
2047-11-29,283.504730,277.542145
2047-11-30,280.477356,274.299866
2047-12-01,280.207245,274.439026
